district,location,long,lat
松山區,民權東路3段102號(公車民權復興路口站3),121.5458459,25.0621845
松山區,民權東路3段156號(公車民權敦化路口站1),121.5458813,25.0617954
松山區,民權東路3段156號(公車民權敦化路口站2),121.54771,25.06188
松山區,民權東路3段181號(公車民權敦化路口站1/民有派出所對面),121.548218,25.0620799
松山區,民權東路3段181號(公車民權敦化路口站2/民有派出所對面),121.5422677,25.0581844
松山區,民權東路與敦化北路口(敦化北路262號),121.5507528,25.0582324
松山區,三民路108之2號前,121.56361,25.0575
松山區,三民路140號前,121.56306,25.060833
松山區,民生東路5段25號左側前,121.55639,25.058611
松山區,民生東路5段40號前,121.5575,25.058611
松山區,民生東路5段82號右側前,121.55917,25.058611
松山區,民生東路5段120號右側前,121.56111,25.058611
松山區,三民路113巷口,121.5597693,25.058611
松山區,民生東路5段186號前,121.563605,25.058502
松山區,民生東路5段188號前,121.56389,25.058611
松山區,民生東路5段206-2號前,121.565,25.058889
松山區,民生東路5段163之1號左側前,121.56517,25.058889
松山區,民權東路5段10號,121.563599,25.062786
松山區,民生東路5段180號前,121.56833,25.058539
松山區,民生東路5段2號左側前,121.55528,25.058611
松山區,民權東路4段200號左側公車站前,121.56111,25.0625
松山區,民權東路4段200號右側前,121.56278,25.062778
松山區,民權東路5段1號右側公車站前,121.56333,25.063056
松山區,民權東路4段123號左側公車站前,121.56,25.0625
松山區,民權東路4段100號左側公車站前,121.5553,25.061944
松山區,光復北路167號左側過巷口前,121.55528,25.057222
松山區,延壽街401號左側前,121.55722,25.056389
松山區,塔悠路93號前,121.5703338,25.0523223
松山區,塔悠路157號左側公車站前,121.56972,25.054722
松山區,撫遠街234號前,121.56806,25.059444
松山區,民權東路4段100號右側前,121.55722,25.061944
松山區,民權東路4段與新中街口,121.5601784,25.0625
松山區,民生東路5段81號左側公車站前,121.5532225,25.0584051
松山區,民生東路5段165號右側社區門口前,121.5594018,25.0588704
松山區,民生東路5段165號前,121.5619346,25.0592944
松山區,民生東路5段191號左側前(郵局),121.5658519,25.0591079
松山區,民生東路5段280號右側公園門口前(新東公園),121.5659657,25.0589699
松山區,塔悠路217號前(5號水門),121.5690483,25.0590256
松山區,民權東路5段35號前(自來水加壓站前),121.5644498,25.0635393
松山區,民權東路5段41號前(靠近撫遠公園),121.5650215,25.0637162
松山區,民權東路5段臨94號(分隊後方),121.5649527,25.0632185
松山區,民生東路5段163號前(寶雅前),121.5607142,25.0593199
松山區,民生東路5段158號前(靠近星巴克),121.5606604,25.0585858
松山區,民權東路5段臨94號（分隊後方）,121.565226,25.063205
松山區,光復北路(富錦街軍營門口前),121.554469,25.0618286
松山區,民權東路4段100號(公車站前),121.5558286,25.0620141
松山區,民權東路4段100號(民權公園口),121.5650323,25.0637162
松山區,民權東路5段41號(自來水加壓站),121.5674389,25.0635793
松山區,民權東路5段90號(分隊後方),121.5669362,25.0635084
松山區,民權東路5段41號(撫遠公園),121.5669362,25.0635084
松山區,民權東路5段41-1號(塔悠路上微笑單車),121.567964,25.064678
松山區,民權東路5段41-1號(塔悠路口),121.568122,25.063785
松山區,民權東路5段41-1號(6號水門對門、撫遠街389巷口),121.567902,25.06501
松山區,濱江街濱江街373號(7號水門中油加油站前),121.551809,25.072444
松山區,塔悠路塔悠路351號(撫遠抽水站前),121.568612,25.062371
松山區,塔悠路塔悠路6號水門(斜坡車道處),121.568023,25.066392
信義,仁愛路4段光復南路口1,121.5577934,25.037799
信義,仁愛路4段光復南路口2,121.5578921,25.0377966
信義,仁愛路4段國館大門左側,121.5589422,25.0377402
信義,仁愛路4段市議會前逸仙路口,121.561691,25.03761
信義,仁愛路4段市議會與市府廣場前,121.562072,25.03764
信義,仁愛路4段國館光復南路口往西公車專用道,121.558149,25.037741
信義,仁愛路4段國館逸仙路口往西公車專用道,121.5609365,25.0375992
信義,仁愛路4段504號逸仙路口往東公車專用道,121.5610361,25.0375966
信義,仁愛路4段518號旁,121.5615628,25.0375003
信義,市民大道6段與松隆路329巷交叉口,121.579155,25.04903099
信義,市民大道6段與松山車站西門對面,121.5784438,25.04899609
信義,永吉路225巷52弄口,121.5748879,25.0480725
信義,市府路1號大門左邊公車站,121.56366,25.0381
信義,市府路世貿3館右YOUBIKE旁,121.563671,25.035613
信義,市府路世貿1館8號牌前,121.5634316,25.0343891
信義,市府路世貿1館9號牌前,121.5634405,25.0344195
信義,光復南路光復國小-1,121.5577379,25.0403813
信義,光復南路國父紀念館第一停車場旁-1,121.5577139,25.0395536
信義,光復南路國父紀念館第一停車場旁-2,121.5577262,25.0399236
信義,光復南路國館旁國館公車站前-1,121.5577038,25.0390067
信義,光復南路國館旁國館公車站前-2,121.557731,25.03938
信義,忠孝東路4段捷運國父紀念館站4號出口,121.5585222,25.041185
信義,忠孝東路四段547號旁(財政部財政資訊中心),121.561983,25.041342
信義,忠孝東路4段國館第2停車場,121.5598202,25.0411741
信義,忠孝東路4段捷運國父紀念館站(忠孝),121.5593535,25.04118381
信義,忠孝東路4段與逸仙路口,121.561509,25.041137
信義,忠孝東路5段捷運市府站3出口1,121.566488,25.041057
信義,忠孝東路5段捷運市府站3出口2,121.567466,25.040975
信義,大道路28巷17號對面(春光公園),121.5810434,25.0418611
信義,松山路640巷對面松隆綠地人行道,121.5794097,25.0352736
信義,忠孝東路五段257號後方,121.57062,25.041543
信義,忠孝東路5段210號,121.57045,25.040897
信義,松山路657號對面永春波濕地,121.58078,25.03409
信義,松山路650巷15弄18之18號前,121.57895,25.03182
信義,松山路永春高中站牌,121.57993,25.03368
信義,松山路655號,121.5791936,25.0329088
信義,松仁路32號,121.5683544,25.0388399
信義,松仁路南山大樓門口步道兩側,121.568249,25.034726
信義,松高路寒舍艾美酒店前2,121.567474,25.039011
信義,松高路市府北門地下道出口前,121.564644,25.039158
信義,松智路市府大樓近松壽路口公車站牌旁,121.565403,25.036667
信義,松智路世貿三館近松壽路口,121.56533,25.03562
信義,松智路世貿三館停車場旁,121.565302,25.03528
信義,松智路松壽廣場前1,121.565588,25.037783
信義,松智路松壽廣場前2,121.565592,25.037252
信義,松智路新舞台公車站,121.565544,25.036811
信義,松智路松壽路口,121.565542,25.036051
信義,松智路信義廣場與松廉路口,121.565492,25.033955
信義,松智路youbike東北旁,121.565524,25.038399
信義,松隆路327號左,121.5784899,25.04824522
信義,松隆路松山車站公車站牌前,121.578875,25.048221
信義,松壽路市府南門,121.5646,25.035969
信義,松壽路新光三越A9館前1,121.566869,25.035938
信義,松壽路新光三越A9館前2,121.566571,25.035934
信義,松壽路世貿三館(市政府)公車站前,121.564815,25.035792
信義,松壽路華納威秀手機門市前公車站,121.56733,25.03575
信義,松壽路18號,121.5668012,25.0357446
信義,松壽路市府路轉角路燈10公尺處,121.563737,25.035849
信義,松德路300號,121.5745069,25.0323563
信義,信義路5段6號,121.560315,25.032894
信義,信義路5段106號,121.5663764,25.0327616
信義,信義路5段100號之1號,121.5645667,25.032758
信義,信義路5段108號(公車站牌1),121.5674563,25.0326914
信義,信義路5段126號,121.5690814,25.0326291
信義,信義路5段15號(信義廣場停車場入口),121.566517,25.033045
信義,信義路5段15號,121.56704,25.033007
信義,基隆路基隆路一段428號對面,121.560303,25.033878
信義,基隆路1段松山高中右1,121.566364,25.044686
信義,基隆路1段松山高中右2,121.56627,25.044518
信義,基隆路2段21號,121.5591208,25.0319925
信義,吳興街220巷59弄13號斜對面景勤公園一號人行道上,121.5606282,25.0270565
信義,基隆路二段113號,121.5571393,25.0288242
信義,吳興街220巷59弄11號對面(景勤公園),121.5612834,25.0269307
信義,基隆路一段133號,121.566414,25.044174
信義,基隆路世貿中心公車站牌前,121.5601864,25.033541
信義,逸仙路忠孝東路口,121.561502,25.041008
信義,逸仙路逸仙42巷口對面,121.561481,25.040249
信義,逸仙路逸仙32巷口對面,121.561489,25.039809
信義,逸仙路松高路口,121.561459,25.03908
信義,逸仙路近仁愛路口,121.56145,25.03799
信義,松隆路274號旁(五常公園),121.5729596,121.5736324
信義,忠孝東路5段289號,121.571603,25.041108
信義,松隆路永吉路(十字路口),121.5708038,25.0458666
信義,吳興街220巷83號(公車站牌),121.5599535,25.0260071
信義,信安街與信安街67巷口(十字路口),121.558028,25.026138
信義,基隆路二段31號前(十字路口),121.558865,25.031618
信義,基隆路二段155號前(公車站),121.5544007,25.02581795
信義,松仁路與松勤街(十字路),121.5682724,25.0318402
信義,松仁路與松平路(十字路),121.5681279,25.0303444
信義,松仁路(信義國中)公車站牌旁,121.5682459,25.0289889
信義,信義路5段捷運101站2號出口前,121.5623752,25.0327552
信義,福德街251巷30號虎山溪入口,121.5874483,25.0364279
信義,松山路656號對面(象山登山口),121.5784292,25.0308913
信義,"福德街(奉天宮公車站)
",121.5834034,25.03797928
南港區,三重路19之2號前公車站北側,121.613929,25.056552
南港區,三重路36號旁公車站北側,121.614093,25.056546
南港區,三重路39號前,121.614165,25.059647
南港區,市民大道8段(CITYLINK南港店C1.C2棟中間人行道)1,121.60442,25.052745
南港區,市民大道8段99號(北流公車站西側1),121.598246,25.052147
南港區,市民大道8段99號(北流公車站東側1),121.599195,25.052229
南港區,市民大道8段99號(北流西往東方向公車站1),121.596255,25.051511
南港區,市民大道8段99號(北流西往東方向公車站2),121.597574,25.051729
南港區,市民大道8段99號(北流西往東方向公車站3),121.598168,25.051826
南港區,市民大道8段99號(北流西往東方向公車站4),121.598759,25.051902
南港區,市民大道8段99號(北流西往東方向公車站5),121.600589,25.052147
南港區,市民大道8段99號(北流西往東方向公車站6),121.602585,25.052439
南港區,市民大道8段北流旁無名巷上1,121.599619,25.05326
南港區,市民大道8段北流旁無名巷上2,121.599582,25.052225
南港區,市民大道8段與忠孝東路七段265巷口旁,121.603857,25.052675
南港區,向陽路139號旁公車站,121.593758,25.055993
南港區,向陽路150號(南港分局公車站),121.594449,25.055308
南港區,向陽路21號旁南港高中公車站北側,121.595002,25.052944
南港區,向陽路84號旁公車站(台電工程部前),121.595261,25.052936
南港區,向陽路市民大道交叉口(台電),121.595589,25.051796
南港區,向陽路與市民大道交叉口(向陽路上),121.595708,25.051325
南港區,忠孝東路6段209號旁公車站（國華新村站）1,121.588031,25.049166
南港區,忠孝東路6段209號旁公車站（國華新村站）2,121.58758,25.049042
南港區,忠孝東路6段21號(合心公園旁公車站),121.583332,25.046332
南港區,忠孝東路6段481號公車站,121.595019,25.050818
南港區,忠孝東路6段61號前公車站,121.584253,25.047449
南港區,忠孝東路6段77號前公車站,121.584526,25.047715
南港區,忠孝東路6段捷運昆陽站1號出口(捷運站),121.592769,25.050263
南港區,忠孝東路6段捷運昆陽站公車亭旁1,121.59328,25.050407
南港區,忠孝東路6段捷運昆陽站公車亭旁2,121.593811,25.050521
南港區,忠孝東路7段124巷17弄口對面1,121.604576,25.051904
南港區,忠孝東路7段325巷口旁(十字路口),121.605349,25.052021
南港區,忠孝東路7段325巷口對面避車灣旁,121.605515,25.051792
南港區,忠孝東路7段369號前人行道,121.606927,25.052181
南港區,忠孝東路7段382號極限運動中心前,121.607121,25.052
南港區,忠孝東路7段528號(公車站),121.611939,25.052555
南港區,忠孝東路7段528號前公車站(洛基飯店),121.611134,25.052434
南港區,忠孝東路7段528號對面公車站,121.610458,25.052649
南港區,忠孝東路7段576號旁公車站,121.61375,25.052744
南港區,忠孝東路7段東往西方向北流中心公車站,121.601179,25.051612
南港區,忠孝東路7段東往西方向北流中心避車彎1,121.599951,25.051452
南港區,忠孝東路7段捷運南港站1號出口旁,121.60618,25.051915
南港區,南深路31號(巴黎春天旁公車站),121.620706,25.037139
南港區,南港路1段360號對面南興公園前西側,121.606802,25.054291
南港區,南港路1段360號對面南興公園前東側,121.607292,25.05443
南港區,南港路1段77號對面公車站(南港展覽館站),121.615531,25.055331
南港區,南港路1段中南街口對面,121.615292,25.055355
南港區,南港路2段136號對面,121.601425,25.053329
南港區,南港路2段142號前公車站1,121.600727,25.053442
南港區,南港路2段142號前公車站2,121.600274,25.053466
南港區,南港路2段178巷對面巷內(市民大道口),121.599745,25.052516
南港區,南港路2段212巷口對面,121.598829,25.053609
南港區,南港路2段232號對面(北流出入口),121.598285,25.053722
南港區,南港路2段51號旁公車站(南港輪胎)右側,121.60107,25.053321
南港區,南港路2段51號旁公車站(南港輪胎)左側,121.600677,25.053285
南港區,南港路2段78號郵局旁,121.603603,25.053876
南港區,南港路2段玉成國小附幼大門旁,121.593181,25.054329
南港區,南港路3段104號前公車站,121.590054,25.053575
南港區,南港路3段139號,121.585211,25.052581
南港區,南港路3段168號前,121.58771,25.053099
南港區,南港路3段252號前,121.584982,25.052677
南港區,南港路3段53號前(賓士汽車前),121.589596,25.053222
南港區,南港路3段95號前,121.587702,25.052925
南港區,研究院路1段112號,121.615873,25.051819
南港區,研究院路1段112號對面公車站(誠正國中)1,121.615908,25.051362
南港區,研究院路1段112號對面公車站(誠正國中)2,121.615852,25.051225
南港區,研究院路1段與研究院路一段130巷交叉口旁(十字路口),121.615677,25.04922
南港區,研究院路2段1號,121.615998,25.048649
南港區,研究院路2段37巷口(公車亭旁),121.615426,25.045505
南港區,研究院路2段90號前公車站,121.615666,25.044647
南港區,研究院路3段130號對面人行道(軍人公墓中間),121.611135,25.034398
南港區,研究院路3段130號對面人行道(軍人公墓右側),121.611476,25.034386
南港區,研究院路3段130號對面人行道(軍人公墓左側),121.610554,25.034425
南港區,研究院路3段1號旁公車站,121.616887,25.035662
南港區,研究院路3段223號(公車總站對面),121.611089,25.033527
南港區,研究院路3段25巷旁,121.61646,25.035031
南港區,研究院路3段37號前公車站,121.616078,25.0348
南港區,研究院路3段50號(公車站)旁,121.614787,25.03469
南港區,研究院路3段臨168號公車總站旁人行道,121.612295,25.033389
南港區,研究院路3段臨168號對面公車站,121.612253,25.03323
南港區,重陽路66號旁公車站,121.596794,25.055534
南港區,重陽路興南街交叉口公車站,121.603793,25.057647
南港區,經貿一路157巷口旁公車站,121.618211,25.060438
南港區,經貿一路展覽館1館機車道口旁,121.620132,25.057285
南港區,經貿一路展覽館停車場入口處,121.619653,25.056653
南港區,經貿一路捷運南港展覽館站4號口旁人行道(捷運站),121.618893,25.055448
南港區,經貿一路與南港路一段2巷口,121.619453,25.056439
南港區,經貿二路62巷口(三重路),121.614367,25.056911
南港區,經貿二路62巷口(南港展覽館2館旁),121.616558,25.056396
南港區,經貿二路62巷內,121.61636,25.056831
南港區,經貿二路88巷口對面(捷運軌道下),121.616997,25.057606
南港區,經貿二路展覽館大門前.右側,121.616876,25.055991
南港區,經貿二路展覽館正門捷運軌道下1,121.616903,25.056523
南港區,經貿二路展覽館正門捷運軌道下2,121.616981,25.057014
南港區,經園街與經貿一路口,121.617093,25.06208
萬華區,武昌街2段(400號公園前),121.503376,25.04556
萬華區,武昌街2段124-23號,121.503654,25.045579
萬華區,武昌街2段124-2號(2),121.503778,25.045393
萬華區,武昌街2段124-1號,121.503804,25.045391
萬華區,武昌街2段118-3號,121.504221,25.045317
萬華區,武昌街2段118-5號,121.504389,25.045291
萬華區,武昌街2段118號,121.504408,25.045248
萬華區,武昌街2段114-2號,121.504786,25.045186
萬華區,武昌街2段114-4號,121.504838,25.045244
萬華區,武昌街2段106號,121.504893,25.045162
萬華區,武昌街2段104號,121.505165,25.045096
萬華區,峨眉街81號,121.505314,25.043904
萬華區,武昌街2段77號(2),121.505536,25.04507
萬華區,武昌街2段96號,121.505632,25.044996
萬華區,武昌街2段77號(1),121.505783,25.045013
萬華區,武昌街2段86號,121.505804,25.044946
萬華區,武昌街2段78號,121.506099,25.044896
萬華區,西寧南路36-27號,121.506118,25.044941
萬華區,漢口街2段52號,121.506179,25.045761
萬華區,武昌街2段72號,121.506222,25.044836
萬華區,西寧南路52號,121.506317,25.044176
萬華區,西寧南路141號,121.50644,25.044045
萬華區,西寧南路36-25號,121.506353,25.044897
萬華區,忠孝西路昆明街口,121.506401,25.048722
萬華區,峨眉街55號,121.506511,25.043675
萬華區,峨眉街42號,121.506522,25.043557
萬華區,峨眉街51號,121.50658,25.043644
萬華區,西寧南路117號,121.506584,25.044833
萬華區,西寧南路36號,121.506593,25.045226
萬華區,武昌街2段71號,121.50666,25.04481
萬華區,西寧南路36之67號,121.506691,25.045621
萬華區,武昌街2段71號對面,121.506705,25.044711
萬華區,峨眉街28-1號,121.506706,25.043474
萬華區,峨眉街34號,121.506707,25.043535
萬華區,峨眉街47號,121.506839,25.043584
萬華區,武昌街2段63號,121.506976,25.044746
萬華區,武昌街2段52號,121.507046,25.044667
萬華區,武昌街2段48-1號,121.507145,25.044656
萬華區,武昌街2段57號,121.507183,25.044721
萬華區,西寧南路6-1號公車站牌,121.507217,25.047363
萬華區,漢中街69號,121.507262,25.043584
萬華區,武昌街2段38號,121.507269,25.044638
萬華區,漢中街65號,121.507278,25.043669
萬華區,漢中街108號,121.507283,25.043215
萬華區,漢中街63號,121.507292,25.043704
萬華區,武昌街2段51號,121.507305,25.044735
萬華區,漢中街59號,121.507323,25.043828
萬華區,漢中街105號,121.507335,25.043301
萬華區,漢中街48號,121.50734,25.044063
萬華區,漢中街53號,121.507351,25.043918
萬華區,漢中街107號,121.507362,25.043274
萬華區,漢中街42號,121.507391,25.044191
萬華區,漢中街109-1號,121.507393,25.04318
萬華區,漢中街51號,121.507405,25.044064
萬華區,峨眉街21號,121.507426,25.043486
萬華區,漢中街39號,121.507433,25.044971
萬華區,漢中街49號,121.50745,25.044158
萬華區,漢中街117號,121.507502,25.04299
萬華區,漢中街30號,121.507506,25.045073
萬華區,漢中街116號,121.507508,25.042863
萬華區,峨眉街12號,121.507514,25.043396
萬華區,漢中街35號,121.507528,25.045025
萬華區,峨眉街15號,121.507583,25.043543
萬華區,漢中街34-1號,121.507599,25.044997
萬華區,武昌街2段37號,121.5077,25.044617
萬華區,武昌街2段32號,121.507711,25.044502
萬華區,漢中街25號,121.507718,25.04509
萬華區,峨眉街7號,121.507793,25.043426
萬華區,漢中街34號,121.507859,25.044887
萬華區,武昌街2段24號,121.507892,25.044492
萬華區,武昌街2段25-1號,121.50794,25.044539
萬華區,武昌街2段14號,121.508066,25.044435
萬華區,漢口街2段18號,121.508106,25.045354
萬華區,峨眉街2號,121.508141,25.043258
萬華區,武昌街2段15號,121.508175,25.044487
萬華區,中華路1段152號前,121.508221,25.042747
萬華區,中華路1段94號,121.5085846,25.044614
萬華區,峨眉街1號,121.508312,25.043326
萬華區,中華路1段144-3號前,121.508356,25.043129
萬華區,中華路1段152號-2對面,121.508366,25.042683
萬華區,武昌街2段3號,121.508388,25.044443
萬華區,中華路1段136號前,121.50839,25.04334
萬華區,武昌街2段4號,121.508392,25.04434
萬華區,中華路1段150號對面,121.508402,25.042805
萬華區,中華路1段100號前,121.508617,25.044154
萬華區,中華路1段94號前,121.508771,25.044512
萬華區,中華路1段88號,121.508858,25.044854
萬華區,中華路1段80號對面,121.508939,25.045404
萬華區,中華路1段80號前,121.509009,25.045412
萬華區,峨眉街21號,121.509095,25.045923
萬華區,中華路1段66號前,121.509095,25.045923
萬華區,中華路1段68號前,121.50917,25.046002
萬華區,環河南路1段280之3號,121.499565,25.041535
萬華區,西園路1段70號前,121.49964,25.03977
萬華區,環河南路1段280-1號前,121.499825,25.041761
萬華區,環河南路1段280-1號對面,121.49984,25.041505
萬華區,環河南路1段280-1號對面2,121.49985,25.041506
萬華區,成都路雅江街口,121.501689,25.043805
萬華區,康定路72號對面,121.502561,25.042682
萬華區,昆明街284號前,121.50383,25.03855
萬華區,成都路86號,121.504735,25.043009
萬華區,峨眉街58號,121.504928,25.043986
萬華區,西寧南路169號,121.506098,25.043121
萬華區,中華路1段180號,121.506792,25.038097
萬華區,中華路1段198號前,121.50682,25.03835
萬華區,中華路1段196號,121.506978,25.038627
萬華區,成都路21號,121.507014,25.042574
萬華區,中華路1段176之1號前,121.507224,25.039416
萬華區,中華路1段174-314號前,121.507416,25.039949
萬華區,中華路1段174之23號,121.507529,25.040344
萬華區,中華路1段170號,121.507661,25.040762
萬華區,中華路1段160號,121.507902,25.041762
萬華區,中華路1段158號轉角捷運站出口後側,121.507891,25.041911
萬華區,中華路1段158號,121.507981,25.041958
萬華區,和平西路3段120號旁,121.499959,25.035157
萬華區,和平西路3段251號（UBIKE站旁）,121.496264,25.035463
萬華區,和平西路3段251號旁天橋下靠環河南路側,121.495094,25.035518
萬華區,和平西路3段251號天橋旁,121.494857,25.035785
萬華區,環河南路2段140號前,121.494798,25.036053
萬華區,環河南路2段91號公車站牌旁,121.495205,25.036181
萬華區,環河南路2段122號（鄰近隊本部）,121.495266,25.036543
萬華區,昆明街285號之3即7-11對面,121.50353,25.036808
萬華區,環河南路2段75號黃氏大宗祖祠前,121.496197,25.03728
萬華區,昆明街255號對面,121.503693,25.037525
萬華區,桂林路52號（桂林路40巷口）,121.504148,25.037901
萬華區,桂林路58號,121.504092,25.037921
萬華區,環河南路2段49號,121.496966,25.038204
萬華區,桂林路140號.（華西街口）,121.498589,25.038415
萬華區,桂林路164號前,121.497573,25.038467
萬華區,長順街123巷口,121.488874,25.032402
萬華區,西園路2段南往北方向西園29服飾基地公車站,121.489857,25.034354
萬華區,莒光路171號(莒光派出所前),121.5027627,25.0310535
萬華區,西園路2段北往南方向西園29服飾基地公車站,121.491173,25.032367
萬華區,艋舺大道大理高中側面,121.492075,25.029693
萬華區,西藏路東往西方向南海實驗幼兒園人行道,121.49765,25.02946
萬華區,長順街131號,121.48915,25.03318
萬華區,艋舺大道242號,121.4986988,25.0328666
萬華區,艋舺大道248號,121.4986187,25.0326076
萬華區,德昌街與環河南路交界口,121.491666,25.022763
萬華區,環河南路3段203號,121.492206,25.021489
萬華區,德昌街錦德公園,121.492233,25.023097
萬華區,德昌街241號錦德公園旁,121.492698,25.023299
萬華區,環河南路3段與武成街101巷交接口(公佈欄旁),121.493408,25.018847
萬華區,環河南路3段287號,121.493464,25.018757
萬華區,西藏路213之1號旁,121.495657,25.028584
萬華區,長泰街202號旁,121.496021,25.021752
萬華區,西藏路213號旁,121.496189,25.028727
萬華區,西藏路446號對面(華江高中人行道一側),121.496958,25.029097
萬華區,東園街144號對面,121.497594,25.023544
萬華區,西藏路華江高中後門,121.498064,25.029204
萬華區,西藏路萬華國中,121.498981,25.029234
萬華區,萬大路322巷口,121.500164,25.024219
萬華區,環河南路3段121號旁,121.49109,25.024009
萬華區,青年路140號對面,121.502613,25.021751
萬華區,青年路160號對面,121.502667,25.021279
萬華區,青年路90號對面,121.502763,25.023253
萬華區,青年路69號停車場出入口左側,121.502877,25.024079
萬華區,青年路184號對面(汽車停車格，編號：40號),121.503296,25.020652
萬華區,青年路186之1號對面,121.503676,25.020367
萬華區,水源路汽車停車格(編號：80號),121.504606,25.020327
萬華區,水源路汽車停車格，編號：67號,121.505261,25.020713
萬華區,水源路汽車停車格，編號：66號,121.505472,25.020949
萬華區,水源路一號門右側,121.506075,25.021308
萬華區,水源路一號門左側,121.506527,25.021634
萬華區,水源路汽車停車格，編號：41號和42號中間,121.507866,25.022653
萬華區,水源路199號前,121.507943,25.022344
萬華區,國興路24號對面機車停車格旁,121.508189,25.024413
萬華區,中華路2段602號前,121.509873,25.024693